106;3;51191520; POLITIAZIDA
107;3;51191521; TORSEMIDA
108;3;51191522; TRICLORMETIAZIDA
109;3;51191523; DIURETICO OSMOTICO DE UREA
110;3;51191601; DEXTROSA
111;3;51191602; ELECTROLITOS DE CLORURO DE SODIO
112;3;51191603; SOLUCIONES DE NUTRICION O DE NUTRICION PARENTERAL TOTAL (NPT)
113;3;51191604; SOLUCION DE RINGER LACTADO
114;3;51191605; HARTMAN SOLUCION
115;3;51191606; NORMAL SALINA SOLUCION
116;3;51191607; DEXTROSA EN SOLUCION SALINA
117;3;51191701; TROMETAMINA
118;3;51191702; LACTATO SODICO
119;3;51191703; ACETATO SODICO
120;3;51191704; SOLUCIONES MULTIELECTROLITICAS
121;3;51191705; COMBINACION DE ACIDO CITRICO Y CITRATO POTASICO
122;3;51191706; COMBINACION DE ACIDO CITRICO Y CITRATO SODICO
123;3;51191801; BICARBONATO POTASICO
124;3;51191802; CLORURO POTASICO
125;3;51191803; POTASIO GLUCONATO
126;3;51191804; ACETATO POTASICO
127;3;51191805; SUPLEMENTO DE POTASIO
128;3;51191901; RESIDUO DE GERMEN DE MAIZ
129;3;51191902; SUPLEMENTOS DE AMINOACIDOS
130;3;51191903; FENTERMINA
131;3;51191904; FOSFOLIPIDOS
132;3;51191905; SUPLEMENTOS VITAMINICOS
133;3;51191906; SOLUCION DE REHIDRATACION ORAL
134;3;51191907; MOLIBDATO AMONICO
135;3;51191908; VITAMINA K1 (FITOMENADIONA)
136;3;51191910; PIRIDOXINA (VITAMINA B6)
137;3;51191911; TIAMINA CLORHIDRATO (VITAMINA B1)
138;3;51191912; RETINOL (VITAMINA A)
139;3;51191913; POLIVITAMINAS CON FLUOR
140;3;51191914; ACIDO NICOTINICO
141;3;51191915; VIRAMINA A, C, D Y FLUOR
142;3;51191916; COMPLEJO B
143;4;78131802; SERVICIOS DE ALMACENAJE BAJO CONTROL ADUANERO
144;5;52141501; REFRIGERADORES DOMESTICOS
145;5;52141502; HORNOS MICROONDAS DOMESTICOS
146;6;60121522; BOLIGRAFOS DE BASE ACUOSA
147;6;60121523; BOLIGRAFOS PERMANENTES
148;6;60121524; BOLIGRAFOS DE GEL
149;7;40151501; BOMBAS DE AIRE
150;7;40151502; BOMBAS DE VACIO
151;7;40151503; BOMBAS CENTRIFUGAS
152;7;40151504; BOMBAS DE CIRCULACION
153;7;40151505; BOMBAS DOSIFICADORES
154;7;40151506; BOMBAS DE MANO
155;7;40151507; BOMBAS DE IRRIGACION
156;7;40151508; BOMBAS DE LODO
157;7;40151509; BOMBAS ALTERNATIVAS
158;7;40151510; BOMBAS DE AGUA
159;7;40151511; BOMBAS DE POZO
160;7;40151512; BOMBAS DE SUMIDERO
161;7;40151513; BOMBAS SUMERGIBLES
162;7;40151514; BOMBAS DE VAPOR
163;7;40151515; BOMBAS DE SOLENOIDE
164;7;40151516; BOMBAS DE CORTE
165;7;40151517; BOMBAS DE AGUAS RESIDUALES
166;7;40151518; BOMBAS SIN CIERRE
167;7;40151519; BOMBAS PARA SERVICIOS SANITARIOS
168;7;40151520; BOMBAS DE MUESTREO
169;7;40151521; BOMBAS ROTATORIAS
170;7;40151522; BOMBAS DE OSMOSIS INVERSA
171;7;40151523; BOMBAS VOLUMETRICAS
172;7;40151524; BOMBAS DE ACEITE
173;7;40151525; BOMBAS DE ARENA
174;7;40151526; BOMBAS DE TURBINA
175;7;40151527; BOMBAS DE EMBOLO
176;7;40151528; BOMBAS OSCILANTES
177;7;40151529; BOMBAS ROTATIVAS
178;7;40151530; BOMBAS DE DRAGADO
179;7;40151531; BOMBAS DESAGUADORAS
180;7;40151532; BOMBAS DE COMBUSTIBLE
181;7;40151533; BOMBAS HIDRAULICAS
182;7;40151534; BOMBAS DE FLUIDOS CRIOGENICOS
183;7;40151546; BOMBAS DE HENDIDA AXIAL
184;7;40151547; BOMBAS DE POZOS PROFUNDOS
185;7;40151548; BOMBAS DE DIAFRAGMA
186;7;40151549; BOMBAS DE DIAFRAGMA DOBLE
187;7;40151550; BOMBAS DUPLEX
188;7;40151551; BOMBAS DE ENGRANAJE
189;7;40151552; BOMBAS DE PROPORCIONAR O INYECTAR  O MEDIR CON CONTADOR
190;7;40151553; BOMBAS DE CAVIDAD PROGRESIVA
191;7;40151554; BOMBAS DE ARIETE HIDRAULICO
192;7;40151555; BOMBAS DE LEVA ROTATIVA
193;7;40151556; BOMBAS DE OREJA ROTATIVA
194;7;40151557; BOMBAS DE EMBOLO ROTATIVO
195;7;40151558; BOMBAS ESPIRALES
196;7;40151559; BOMBAS SIMPLEX
197;7;40151560; BOMBAS DE ALETAS CORREDIZAS
198;7;40151561; BOMBAS TRIPLEX
199;7;40151562; BOMBAS SIN FIN
200;7;40151563; SETS DE BOMBA DE INCENDIO
201;7;40151564; BOMBAS DE PRODUCTOS QUIMICOS
202;7;40151601; COMPRESORES DE AIRE
203;7;40151602; COMPRESORES DE FLUJO AXIAL
204;7;40151603; COMPRESORES DE DIAFRAGMA
205;7;40151604; COMPRESORES DE GAS
206;7;40151605; COMPRESORES DE MOTOR
207;7;40151606; COMPRESORES DE RECIPROCO
208;7;40151607; COMPRESORES REFRIGERANTES
209;7;40151608; COMPRESORES ROTATORIOS
210;7;40151609; COMPRESORES DE TORNILLO
211;7;40151610; PIEZAS DE COMPRESOR O ACCESORIOS
212;7;40151611; COMPRESORES DE BARRIL
213;7;40151612; COMPRESORES CENTRIFUGOS
214;7;40151613; COMPRESORES DE COMBINACION
215;7;40151614; COMPRESORES SEMI RADIALES
216;7;40151615; TURBOCOMPRESSORES
217;7;40151616; KITS DE COMPRESOR
218;7;40151701; CAJAS DE BOMBA
219;7;40151712; EMPAQUETADURAS DE BOMBA
220;7;40151713; REVESTIMIENTOS DE BOMBA
221;7;40151714; CUERPOS DE BOMBA
222;7;40151715; PIÑONES DE TRANSMISION DE BOMBA
223;7;40151716; ALTURA DE LA BOMBA
224;7;40151717; DISCOS DE BOMBA
225;7;40151718; PIEZAS DE REPUESTO DE LA BOMBA DEL LODO
226;7;40151719; PIEZAS DE REPUESTO DE LA BOMBA DE AGUAS CLOACALES
227;7;40151720; PIEZAS DE REPUESTO DE LA BOMBA SUMERGIBLE
228;7;40151721; PIEZAS DE REPUESTO DE LA BOMBA DE AGUA
229;7;40151722; PIEZAS DE REPUESTO DE LA BOMBA DE POZO
230;7;40151723; PIEZAS DE REPUESTO DE LA BOMBA DE SUMIDERO
231;7;40151724; PIEZAS DE REPUESTO DE LA BOMBA DE DOSIFICACION
232;7;40151725; PIEZAS DE REPUESTO DE LA BOMBA CENTRIFUGA
233;7;40151726; PIEZAS DE REPUESTO DE LA BOMBA DE CIRCULACION
234;7;40151727; PIEZAS DE REPUESTO DE BOMBA ROTATORIA
235;7;40151728; KITS DE REPARACION DE BOMBAS
236;8;40101501; COLECTORES DE AIRE
237;8;40101502; EXPULSORES DE AIRE
238;8;40101503; RESPIRADEROS
239;8;40101504; REGULADORES DE TIRO DE VENTILACION
240;8;40101505; DIFUSORES DE AIRE
241;8;40101506; TUBOS DE VENTILACION
242;8;40101601; FUELLES, SOPLADORES
243;8;40101602; CIRCULADORES DE AIRE
244;8;40101603; IMPULSORES
245;9;51211501; ALLOPURINOL (ALOPURINOL)
246;9;51211502; COLCHICINA
247;9;51211503; PROBENECIDA
248;9;51211504; SULFINPIRAZONA
249;9;51211505; BENZBROMARONA
250;9;51211601; MESILATO DE DEFEROXAMINA
251;9;51211602; DEXRAZOXAN
252;9;51211603; DIGOXINA INMUNE FAB
253;9;51211604; DIMERCAPROL
254;9;51211605; EDETATO DISODICO
255;9;51211606; FLUMAZENIL
256;9;51211607; IPECAC
257;9;51211608; PENICILAMINA
258;9;51211609; PROTAMINA SULFATO
259;9;51211610; SULFONATO DE POLIESTIRENO SODICO
260;9;51211611; TRIENTINA
261;9;51211612; LEUCOVORIN
262;9;51211613; SORBITOL
263;9;51211615; AZUL DE METILENO
264;9;51211616; ANTIDOTOS
265;9;51211617; LEUCOVORIN CALCICO
266;9;51211618; ANTIDOTO DE CARBON ACTIVADO
267;9;51211619; EDETATO CALCICO DISODICO
268;9;51211620; FOMEPIZOL
269;9;51211621; CLORURO DE PRALIDOXIMA
270;9;51211622; TIOSULFATO SODICO
271;9;51211623; SUCCIMERO
272;9;51211624; SULFATO DE COBRE
273;9;51211625; EXOPEPTIDASA G2
274;9;51211626; ISOSORBIDE DINITRATO 10 MGS., ORAL, TABLETAS, U.S.P.
275;9;51211901; XILAZINA
276;9;51212001; ACEITE ETERICO
277;9;51212002; EXTRACTO DE CENTELLA ASIATICA
278;9;51212003; EXTRACTO DE IPECACUANHA
279;9;51212004; AESCULUS
280;9;51212005; ACONITUM NAPELUS
281;9;51212006; VALERIANA
282;9;51212007; AJO
283;9;51212008; CHELIDONIUM MAJUS
284;9;51212009; HIERBA JABONERA
285;9;51212010; PRIMULA
286;9;51212011; ANIS VERDE
287;9;51212012; CILANTRO
288;9;51212013; HEDERA HELIX
289;9;51212014; GRINDELIA
290;9;51212015; EUPAUTORIO
291;9;51212016; EQUINACEA
292;9;51212017; ACONITO
293;9;51212018; COCHINILLA DE LA GRANA (COCCUS CACTI)
294;9;51212020; HIERBA GATERA
295;9;51212021; GINSENG
296;9;51212022; ASAFETIDA
297;9;51212023; ARANDANO
298;9;51212024; ARNICA
299;9;51212025; BALSAMO DE PERU
300;9;51212026; EUFRASIA
301;9;51212027; GINKGO BILOBA
302;9;51212028; CURCUMA CANADIENSE
303;9;51212029; CENTELLA ASIATICA
304;9;51212030; PALMERA DE FLORIDA
305;9;51212031; PRUNUS AFRICANA
306;9;51212032; ANGELICA
307;9;51212033; VIOLETA DE GENCIANA
308;9;51212034; CAPSAICINA
309;9;51212035; CARDO MARIANO
310;9;51212036; CIMICIFUGA
311;9;51212101; FLUORUROS DE SODIO
312;9;51212201; DISULFIRAM
313;9;51212202; NICOTINA
314;9;51212203; NICOTINA POLACRILEX
315;9;51212301; AMINOHIPURATO SODICO
316;9;51212302; ACEITE ETIODADO
317;9;51212303; FLUORESCEINA SODICA
318;9;51212304; DISULFONATO SODICO DE INDIGOTINA
319;9;51212305; VERDE INDOCIANINA
320;9;51212306; CLORURO DE METACOLINA
321;9;51212307; METIRAPONA
322;9;51212308; ROSA DE BENGALA SODICO I 131
323;9;51212309; MEGLUMINA LOXAGLATO
324;9;51212310; ACIDO IOPANOICO
325;9;51212311; SULFATO DE BARIO
326;9;51212312; METRIZAMIDA
327;9;51212313; IODAMIDA GLUCAMINICA
328;9;51212401; CITRATO DE SILDENAFIL
329;9;51212402; CLORHIDRATO DE VARDENAFIL
330;10;80141609; PATROCINIO DE EVENTOS O CELEBRACIONES
331;11;43201401; TARJETAS ACELERADORAS DE VIDEO O GRAFICOS
332;11;43201402; TARJETAS DE MODULO DE MEMORIA
333;11;43201403; TARJETAS DE MODEM
334;11;43201404; TARJETAS DE INTERFAZ DE RED
335;11;43201405; TARJETAS DE RECEPCION DE REDES OPTICAS
336;11;43201406; TARJETAS DE TRANSMISION DE REDES OPTICAS
337;11;43201407; TARJETAS CONTROLADORAS DE PERIFERICOS
338;11;43201408; TARJETAS DE PUERTO EN SERIE
339;11;43201409; CONTROLADOR LOGICO PROGRAMABLE  MODULO DE COMUNICACION
340;11;43201410; TARJETAS O PUERTOS DE CONMUTACION
341;11;43201501; TARJETAS DE INTERFAZ DE TELECOMUNICACIONES DE MODO DE TRANSFERENCIA ASINCRONO (ATM)
342;11;43201507; PLACAS HIJA
343;11;43201508; MODULOS DCFM
344;11;43201509; MODULOS TELEMATICOS DE INTERCAMBIO
345;11;43201513; PLACAS BASE
346;11;43201522; TARJETAS DE PUERTO EN PARALELO
347;11;43201531; TARJETAS DE ENTRADA DE VIDEO
348;11;43201533; INTERFACES MIDI
349;11;43201534; INTERFACES CODEC DE COMPONENTES DE INTERCAMBIO
350;11;43201535; PUERTOS INFRARROJOS EN SERIE
351;11;43201537; SERVIDORES DE IMPRESORA
352;11;43201538; VENTILADORES DE UNIDAD CENTRAL DE PROCESAMIENTO (CPU)
353;11;43201539; UNIDAD CENTRAL DE CONTROLADOR DE CONSOLA
354;11;43201540; CONVERTIDOR DE CANAL
355;11;43201541; UNIDAD CENTRAL DE INTERFAZ DE CANAL  A CANAL
356;11;43201542; UNIDAD DE CONTROL
357;11;43201543; UNIDAD CENTRAL DE INSTALACION DE CONECTOR
358;11;43201544; CONTROLADOR O CONVERTIDOR DE INTERFAZ BUS
359;11;43201545; TARJETAS DE FAX
360;11;43201546; TARJETAS DE AUDIOCONFERENCIA
361;11;43201547; TARJETAS DE VOZ
362;11;43201549; CONMUTADORES DE INTERFAZ BUS
363;11;43201550; DISPOSITIVO DE SINCRONIZACION DE PAQUETES DE DATOS DE RED
364;11;43201552; ADAPTADORES DE TELEFONIA O HARDWARE
365;11;43201553; TRANSCEPTORES Y CONVERTIDORES DE SOPORTE
366;11;43201601; CHASIS DE LA COMPUTADORA
367;11;43201602; CHASIS DEL EQUIPO DE RED
368;11;43201603; COMPONENTES DE APILAMIENTO DEL CHASIS
369;11;43201604; BANDEJAS O MODULOS DE EQUIPO ELECTRONICO
370;11;43201605; EXPANSORES
371;11;43201608; UNIDADES DE DISCO EXTRAIBLES (DRIVES)
372;11;43201609; CONJUNTOS O BANDEJAS DE DISPOSITIVOS DE ALMACENAMIENTO
373;11;43201610; TARJETA MADRE POSTERIOR O PANELES O CONJUNTOS
374;11;43201611; SOPORTES DE ORDENADOR
375;11;43201612; PANELES FRONTALES DE ORDENADOR
376;11;43201614; EXTENSORES DE CONSOLA
377;11;43201615; KITS DE CUBIERTAS DE MODULOS DE DISCO
378;11;43201616; TORRES DE DISPOSICION DE DISCOS DUROS
379;11;43201801; UNIDADES DE DISCOS FLEXIBLES
380;11;43201802; CONJUNTOS DE DISCOS DUROS
381;11;43201803; DISCOS DUROS
382;11;43201806; BLOQUES DE CINTAS
383;11;43201807; UNIDADES DE CINTA MAGNETICA
384;11;43201808; CD DE SOLO LECTURA
385;11;43201809; CD DE LECTURA Y ESCRITURA
386;11;43201810; DVD DE SOLO LECTURA
387;11;43201811; DVD DE LECTURA Y ESCRITURA
388;11;43201812; UNIDADES MAGNETOOPTICAS (MO)
389;11;43201813; UNIDADES DE MEDIOS DESMONTABLES DE GRAN CAPACIDAD
390;11;43201814; EQUIPO DE DUPLICACION DE DATOS O SOPORTES ELECTRONICOS
391;11;43201815; UNIDADES DE ESCRITURA Y LECTURA DE ARQUITECTURA MICROCANAL DE  INTERCONEXION DE COMPONENTES PERIFERI
392;11;43201902; CAMBIADORES DE DISCO OPTICO
393;11;43201903; BIBLIOTECAS DE UNIDAD DE CINTA MAGNETICA
394;11;43202001; DISCOS COMPACTOS (CD)
395;11;43202002; CINTAS VIRGENES
396;11;43202003; DISCOS VIDEO DIGITALES (DVD)
397;11;43202004; DISQUETES
398;11;43202005; DISPOSITIVOS DE ALMACENAMIENTO DE MEMORIA FLASH
399;11;43202101; CAJAS DE CD
400;11;43202102; CAJAS DE DISQUETES
401;11;43202103; CAJAS DE ALMACENAMIENTOS DE DIFERENTES SOPORTES
402;11;43202104; ALMACENAMIENTO DE CINTAS DE VIDEO VHS O ACCESORIOS
403;11;43202105; ARMARIOS PARA DIFERENTES SOPORTES
404;11;43202201; PARTES DE LA PIEZA DE TELEFONO
405;11;43202202; GENERADORES DE SEÑAL DE LLAMADA DEL TELEFONO
406;11;43202204; LLAMADOR EXTERNO O SUS PIEZAS
407;11;43202205; CAPUCHONES DEL TECLADO O TECLAS
408;11;43202206; COMPONENTES DE DISPOSITIVO DE ENTRADA O UNIDAD DE ALMACENAMIENTO
409;11;43202207; CONJUNTO Y BRAZOS DE VISOR
410;11;43202208; CONJUNTOS DE CABLEADO
411;11;43202209; CONJUNTOS DE CABEZAS (HSA)
412;11;43202210; PARADAS POR FALLO
413;11;43202211; PLATOS O DISCOS
414;11;43202212; CONJUNTOS DE CABEZAS DE LECTURA/ESCRITURA
415;11;43202213; DISPOSITIVOS DE MOTOR DE DISCO
416;11;43202214; CONJUNTOS DE PEINES
417;12;43221504; SISTEMAS DE CENTRAL PRIVADA CONECTADA A LA RED PUBLICA (PBX)
418;12;43221505; IDENTIFICADOR DE LLAMADA
419;12;43221506; CONSOLA DE TELECONFERENCIA
420;12;43221507; MARCADORES AUTOMATICOS
421;12;43221508; PANELES DE LAMPARAS DE OCUPACION TELEFONICA
422;12;43221509; SISTEMAS DE CONTABILIDAD DE LLAMADAS TELEFONICAS
423;12;43221510; REENVIADOR O DESVIADOR DE  LLAMADAS TELEFONICAS
424;12;43221513; SECUENCIADORES DE LLAMADAS TELEFONICAS
425;12;43221514; UNIDADES DE SEGURIDAD DE MARCADO TELEFONICO
426;12;43221515; DISPOSITIVOS DE LINEA TELEFONICA COMPARTIDA
427;12;43221516; MONITORES DE ESTADO DE LINEA TELEFONICA
428;12;43221517; UNIDADES DE OBSERVACION DEL SERVICIO DE EQUIPOS DE TELEFONIA
429;12;43221518; DISPOSITIVOS DE RESTRICCION INTERURBANA DE EQUIPOS DE TELEFONIA
430;12;43221519; SISTEMAS DE BUZON DE VOZ
431;12;43221520; EQUIPO DE RECONOCIMIENTO DE VOZ INTERACTIVO
432;12;43221521; UNIDAD DE ACCESO REMOTO DE TELECOMUNICACIONES
433;12;43221522; EQUIPO DE TELECONFERENCIA
434;12;43221523; REPRODUCTOR DE MUSICA O MENSAJE DE RETENCION DE LLAMADA
435;12;43221524; ADAPTADOR DE MUSICA DE RETENCION DE LLAMADA
436;12;43221525; SISTEMAS DE INTERCOMUNICADORES
437;12;43221526; SISTEMA TELEFONICO DE ENTRADAS
438;12;43221601; SPLITTER DE SISTEMA CAUTIVO DE SERVICIO TELEFONICO CONVENCIONAL (POTS) DE ABONADO DE LINEA DIGITAL (
439;12;43221602; CUADRO DE SPLITTER CAUTIVO DE OFICINA DE ABONADO DE LINEA DIGITAL (DSL)
440;12;43221603; SPLITTER DE SISTEMA DE SERVICIO TELEFONICO CONVENCIONAL (POTS) DE EQUIPO DE PREMISA DE CLIENTE (CPE)
441;12;43221704; EQUIPO BASICO DE RADIO
442;12;43221705; EQUIPO DE ACCESO DE RADIO
443;12;43221706; ANTENAS DE RADIO
444;12;43221707; EQUIPO BASICO DE MICROONDAS
445;12;43221708; EQUIPO DE ACCESO DE MICROONDAS
446;12;43221709; ANTENAS DE MICROONDAS
447;12;43221710; EQUIPO BASICO DE SATELITE
448;12;43221711; EQUIPO DE ACCESO DE SATELITE
449;12;43221712; ANTENAS DE SATELITE
450;12;43221713; EQUIPO BASICO DE ONDA CORTA
451;12;43221714; EQUIPO DE ACCESO DE ONDA CORTA
452;12;43221715; ANTENAS DE ONDA CORTA
453;12;43221718; ANTENAS DE RADAR
454;12;43221719; ANTENAS DE AVIACION
455;12;43221720; ANTENAS DE AUTOMOCION
456;12;43221721; EQUIPO DE COMUNICACION DE DATOS DE RADIOFRECUENCIA
457;12;43221801; AMPLIFICADORES OPTICOS
458;12;43221802; FILTROS DE COMUNICACIONES O REDES OPTICAS
459;12;43221803; ADAPTADORES OPTICOS
460;12;43221804; RAYOS LASER DE RED OPTICA
461;12;43221805; EQUIPO DE RED DE MODO DE TRANSFERENCIA ASINCRONO (ATM)
462;12;43221806; EQUIPO DE RED DE RED OPTICA  SINCRONA (SONET)
463;12;43221807; FILTROS DE MULTIPLEXACION EN LONGITUDES DE ONDA DENSA (DWDM) DE TELECOMUNICACIONES
464;12;43221808; EQUIPO DE TELECOMUNICACIONES DE  JERARQUIA DIGITAL SINCRONA (SDH)
465;12;43222501; EQUIPO DE SEGURIDAD DE RED DE  FIREWALL
466;12;43222502; EQUIPO DE SEGURIDAD DE RED VIRTUAL  (VPN)
467;12;43222503; EQUIPO DE SEGURIDAD DE EVALUACION   DE VULNERABILIDAD
468;12;43222602; EQUIPO DE CABECERA DE RED DE CABLE
469;12;43222604; EQUIPO DE RED DE ENTREGA DE  CONTENIDOS
470;12;43222605; PASARELA DE RED
471;12;43222606; KITS DE INICIO DE NODO DE SERVICIO DE  INTERNET
472;12;43222607; EQUIPO DE MOTOR DE MEMORIA CACHE
473;12;43222608; REPETIDORES DE RED
474;12;43222609; ROUTERS DE RED
475;12;43222610; CONCENTRADORES DE SERVICIO DE RED
476;12;43222611; UNIDADES DE SERVICIO DE DATOS O  CANALES DE RED
477;12;43222612; INTERRUPTORES DE RED
478;12;43222615; CONMUTADOR DE RED DE AREA DE ALMACENAMIENTO (SAN)
479;12;43222619; EQUIPO DE RED DE VIDEO
480;12;43222620; CONMUTADOR MULTISERVICIO
481;12;43222621; CONMUTADOR DE CONTENIDOS
482;12;43222622; EQUILIBRADOR DE CARGAS DE SERVIDOR
483;12;43222623; EQUIPO DE INTERCONEXION DIGITAL (DCX)
484;12;43222624; EQUIPO DE INTERCONEXION OPTICA
485;12;43222625; SERVIDORES DE ACCESO
486;12;43222626; DISPOSITIVOS MODEM POR CABLE
487;12;43222627; DISPOSITIVOS DE ACCESO DE RED DIGITAL DE SERVICIOS INTEGRADOS (RDSI)
488;12;43222628; MODEM
489;12;43222629; BANCOS DE MODEM
490;12;43222630; UNIDADES DE ACCESO MULTIPLE
491;12;43222631; ESTACIONES DE BASE DE FIDELIDAD INALAMBRICA (WIFI)
492;12;43222632; AGREGADORES DE BANDA ANCHA
493;12;43222701; TELEGRAFOS
494;12;43222702; ELECTROIMANES TELEGRAFICOS
495;12;43222703; APARATOS DE REGISTRO TELEGRAFICO
496;12;43222801; EQUIPO DE INTERCONEXION DIGITAL (DCX) DE BANDA ESTRECHA O BANDA ANCHA
497;12;43222802; EQUIPO DE CUADRO DE CONMUTACION DE CIRCUITOS
498;12;43222803; PORTADORA DE BUCLE DIGITAL (DLC)
499;12;43222805; EQUIPO DE CENTRAL PRIVADA CONECTADA A LA RED PUBLICA (PBX)
500;12;43222806; BLOQUES DE PERFORACIONES
501;12;43222811; UNIDADES DE ALARMA DE EQUIPO DE TELEFONIA
502;12;43222813; KITS DE PIEZAS DE CUADRO DE CONMUTACION TELEFONICO
503;12;43222814; KITS DE MODIFICACION O INSTALACION DE EQUIPO DE TELECOMUNICACIONES
504;12;43222815; TERMINALES DE TELECOMUNICACIONES
505;12;43222816; MODULADORES DE TELEFONIA
506;12;43222817; REPETIDORES DE TELECOMUNICACIONES
507;12;43222818; TRAMAS DE TERMINALES DE DISTRIBUCION TELEFONICA
508;12;43222819; PANELES DE CONEXION DE PUERTOS
509;12;43222820; COMPENSADORES DE ECO DE VOZ
510;12;43222821; PANEL DE CONEXIONES
511;12;43222822; MULTIPLEXADOR POR DIVISION DE TIEMPO (TDM)
512;12;43222823; MULTIPLEXADOR POR DIVISION DE LONGITUD DE ONDA (WDM)
513;12;43222824; RODILLOS DE CABLE AEREO
514;12;43222825; KITS DE MODIFICACION TELEFONICA
515;12;43222901; ACONDICIONADORES DE LINEA
516;12;43222902; SECADORES DE AIRE DE CABLES DE TELEFONIA
517;12;43223001; DISPOSITIVOS DE ENTRADA DE TELETIPO
518;12;43223101; COMPONENTES Y EQUIPO DE RED DEL NUCLEO MOVIL GSM 2G
519;12;43223102; COMPONENTES Y EQUIPO DE RED DE ACCESO INALAMBRICO GSM 2G
520;12;43223103; COMPONENTES Y EQUIPO DE RED DEL NUCLEO MOVIL GPRS 2,5G
521;12;43223104; COMPONENTES Y EQUIPO DE RED DE ACCESO INALAMBRICO GPRS 2,5G
522;12;43223105; COMPONENTES Y EQUIPO DE RED DEL  NUCLEO MOVIL UMTS 3G
